//名称	编号	脚本ID	品质（白绿蓝紫橙）	类型	物品模型编号(男)	物品模型编号(女)	最大耐久度	耐久改变方式	耐久改变数	叠加数量	购入货币类型	购买价格	出售货币类型	出售价格	使用门派	等级需求	性别需求	可否锻造(升品质)	可否强化	可否鉴定(重置属性条数)重置	可否洗练	可否精炼(升星)	可否升级(如:20升级30级)	可否打孔	可否摘宝石	可否洗星	可否丢弃	可否卖店	可否交易	可否修理	可否存仓库	死亡掉落	可否使用	可否鉴定	冷却时间	冷却组	吟唱时间（毫秒）	道具颜色类型	任务关联	任务关联数量	图标编号	地上模型号	宝石类型	绑定类型（）	物品说明
魔光元素	190303	0	3	10	0	0	0	0	0	99	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190303	1	0	0	传说中构成魔光的必备元素，是装备升级刻印3阶段所需道具
圣光元素	190304	0	4	10	0	0	0	0	0	99	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190304	1	0	0	传说中构成圣光的必备元素，是装备升级刻印4阶段所需道具
冥火之拥	190311	0	2	10	0	0	0	0	0	99	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190311	1	0	0	为得到刻意之力的冥气汇聚而成，可用来保护刻印不受外界影响而变化。
精淬之力	190401	0	2	10	0	0	0	0	0	99	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	900000	1	0	0	传说为工匠大师，的精气汇聚而成，是鉴定装备的必备材料，可以用于挖掘装备的潜质，激发出装备的隐藏属性
精粹火焰	190411	0	2	10	0	0	0	0	0	99	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	900000	1	0	0	天神锻造圣器时遗落的火焰尘埃，可以保持装备的某些特性。在鉴定装备时使用它可以让装备特定属性不被改变。
礼包测试用	190421	0	2	19	0	0	0	0	0	99	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190421	1	0	0	礼包测试用
//技能书升级相应的技能	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
血影疾风	190431	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
烈焰风暴	190432	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
血染长空	190433	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
吸血鬼之翼	190434	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
死神降临	190435	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
枪茫光影	190436	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
黑夜闪光	190437	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
无影之光	190438	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
日月无光	190439	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
地狱烈火	190440	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
灵魂操控	190441	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
恶魔之影	190442	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
恶魔之吻	190443	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
恶魔契约	190444	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
魔王降临	190445	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
暴击	190446	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
抗暴	190447	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
破击	190448	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
防破	190449	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
穿刺	190450	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
抗穿	190451	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
流星火雨	190452	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	6001001	1	0	0	天降神罚对全屏怪物造成角色基础攻击300%的伤害
奥义体术	190453	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	6002001	1	0	0	天之秘术60秒内角色全属性提升50%
弱点击破	190454	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	6003001	1	0	0	神之眼5秒内移除目标所有防御属性
无敌金身	190455	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	6004001	1	0	0	天神附身5秒内不受任何技能伤害
霸气外放	190456	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	6005001	1	0	0	狂怒之体将自身周围的目标击退，并造成基础攻击200%的伤害
狂风斩	190457	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
暴力砍杀	190458	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
风之舞动	190459	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
狼人狂化	190460	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
巨狼吞噬	190461	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
风影狼爪	190462	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
风旋利爪	190463	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
野蛮冲撞	190464	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
群狼乱舞	190465	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
狂风狼王	190466	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
螺旋风刃	190467	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
疾风尖刺	190468	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
超级回旋镖	190469	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
暴风空间刃	190470	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
龙卷飞沙	190471	0	2	15	0	0	0	0	0	99	1	1	0	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	9000000	1	0	0	技能测试用
//奥义技能使用所消耗的道具	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
红圣水	190500	0	2	10	0	0	0	0	0	99	1	1	2	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190610	1	0	0	上帝之血，包裹着无限的力量当被凡人激活时会释放出毁天灭地的“流星火雨”
橙圣水	190501	0	2	10	0	0	0	0	0	99	1	1	2	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190610	1	0	0	上帝之躯，蕴藏着无限的力量当被凡人激活时可以释放“奥义体术”
黄圣水	190502	0	2	10	0	0	0	0	0	99	1	1	2	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190610	1	0	0	上帝之眼，可以看破宇宙的一切当被凡人激活时可以释放“弱点击破”
绿圣水	190503	0	2	10	0	0	0	0	0	99	1	1	2	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190610	1	0	0	上帝之心，无限的力量来源一颗悲天悯人的心当被凡人激活时可以释放“无敌金身”
青圣水	190504	0	2	10	0	0	0	0	0	99	1	1	2	100	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190610	1	1	0	上帝之手，一切的一切能将被他挥退当被凡人激活时可以释放“霸气外放”
//称号兑换所消耗的道具	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
荣誉徽章	190650	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190650	1	1	0	上帝的宠儿，无上的荣誉。可在荣誉-血族称号中激活“吸血鬼猎人”称号
猎魔徽章	190651	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190651	1	1	0	一切邪恶的聚集，破灭黑暗的精英。可在荣誉-血族称号中激活“猎魔人皇”称号
暗夜徽章	190652	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190652	1	1	0	黑夜是你的天堂，敌人的末日。可在荣誉-血族称号中激活“暗夜之王”称号
主宰徽章	190653	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190653	1	1	0	黑夜的君王，你的臣民匍匐在你的脚下。可在荣誉-血族称号中激活“黑暗主宰”称号
神王徽章	190654	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190654	1	1	0	永恒难道是我最后的选择。可在荣誉-血族称号中激活“永恒神王”称号
土豪徽章	190655	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190655	1	1	0	哥的气质你们不懂。可在荣誉-血族称号中激活“叫我土豪哥”称号
高大上徽章	190656	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190656	1	1	0	什么是高，什么是大，什么是上，让我们慢慢告诉你。可在荣誉-血族称号中激活“高大上”称号
女神徽章	190657	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190657	1	1	0	什么我的世界，宅男们还有什么希望。可在荣誉-血族称号中激活“宅男女神”称号
姐的爱徽章	190658	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190658	1	1	0	姐的眼睛里揉不下沙子。可在荣誉-血族称号中激活“姐只爱帅哥”称号
熊孩子徽章	190659	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190659	1	1	0	来吧，让你看看什么才是真正的残酷。可在荣誉-血族称号中激活“熊孩子”称号
暮光之城徽章	190660	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190660	1	1	0	让我带着你飞，在月圆之夜。可在荣誉-血族称号中激活“暮光之城”称号
酱油徽章	190661	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190661	1	1	0	有一种态度是让我在这个时空不停的思考。可在荣誉-血族称号中激活“专业打酱油”称号
马年徽章	190662	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190662	1	1	0	没有宝马怎能说明我成功。可在荣誉-血族称号中激活“马到成功”称号
浪漫徽章	190663	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190663	1	1	0	温柔的我可以全方位的包裹着你。可在荣誉-血族称号中激活“浪漫情人”称号
单身徽章	190664	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190664	1	1	0	孤独和孤单其实不一样。可在荣誉-血族称号中激活“单身情歌”称号
爸比徽章	190665	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190665	1	1	0	当我成为你，我能理解所有。可在荣誉-血族称号中激活“爸爸去哪里”称号
金钱徽章	190666	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190666	1	1	0	钱的作用只有我知道。可在荣誉-血族称号中激活“挥金如土”称号
钻石徽章	190667	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190667	1	1	0	做自己的我，走自己的路。可在荣誉-血族称号中激活“纸醉金迷”称号
福星徽章	190668	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190668	1	1	0	我身上有一种气质，不是你们能够拥有的。可在荣誉-血族称号中激活“富贵逼人”称号
万能徽章	190669	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190669	1	1	0	只要我出现的地方，就没有不可能。可在荣誉-血族称号中激活“没有不可能”称号
好人徽章	190670	0	2	23	0	0	0	0	0	999	1	1	2	998	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190670	1	1	0	不要好人卡，因为我就是好人。可在荣誉-血族称号中激活“中国好人”称号
爱情徽章	190671	0	2	23	0	0	0	0	0	999	1	1	2	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	190671	1	1	0	我的一切就是为你而存在。可在荣誉-血族称号中激活“为爱走天涯”称号
荣耀之星	190700	0	2	23	0	0	0	0	0	999	1	1	2	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190700	1	1	0	使用后增加荣耀点1000000
//关卡徽章道具	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
神器碎片礼包1	190701	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	190421	0	0	0	天神赠与人类的恩赐，开启它将获得丰富的奖励。礼包奖励：  鉴定×9   鉴定保护×2 星耀水晶×9
神器碎片礼包2	190702	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	190421	0	0	0	礼包奖励：  鉴定×9   鉴定保护×2 星耀水晶×9
神器碎片礼包3	190703	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	190421	0	0	0	礼包奖励：  鉴定×9   鉴定保护×2 星耀水晶×9
神器碎片礼包4	190704	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	190421	0	0	0	礼包奖励：  鉴定×9   鉴定保护×2 星耀水晶×9
神器碎片礼包5	190705	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	190421	0	0	0	礼包奖励：  鉴定×9   鉴定保护×2 星耀水晶×9
神器碎片礼包6	190706	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	190421	0	0	0	礼包奖励：  鉴定×9   鉴定保护×2 星耀水晶×9
神器碎片礼包7	190707	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	190421	0	0	0	礼包奖励：  鉴定×9   鉴定保护×2 星耀水晶×9
神器碎片礼包8	190708	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	190421	0	0	0	礼包奖励：  鉴定×9   鉴定保护×2 星耀水晶×9
神器碎片礼包9	190709	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	190421	0	0	0	礼包奖励：  鉴定×9   鉴定保护×2 星耀水晶×9
//药品																																													
一级血瓶	710101	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	710105	1	0	0	由基本的血液元素构成，使用它可以回复少部分生命
二级血瓶	710102	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	710105	1	0	0	由高等级的血液元素构成，使用它可以回复部分生命
三级血瓶	710103	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	710105	1	0	0	由神秘生命元素所构成，使用它可进一步回复生命
四级血瓶	710104	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	710105	1	0	0	由人类王者所祝福的生命元素，使用它可以回复大量生命
五级血瓶	710105	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	710105	1	0	0	传说中由诸神说制作的生命元素，使用它可以回复所有生命
一级蓝瓶	710201	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	710205	1	0	0	由基本的魔法元素构成，使用它可以回复少部分魔法
二级蓝瓶	710202	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	710205	1	0	0	由高等级的魔法元素构成，使用它可以回复部分魔法
三级蓝瓶	710203	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	710205	1	0	0	由神秘魔法元素所构成，使用它可进一步回复魔法
四级蓝瓶	710204	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	710205	1	0	0	由高阶魔法师所祝福的魔法元素，使用它可以回复大量魔法
五级蓝瓶	710205	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	710205	1	0	0	传说中由诸神说制作的魔法元素，使用它可以回复所有魔法
其他药品1	710301	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190610	1	0	0	其他药品
其他药品2	710302	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190610	1	0	0	其他药品
其他药品3	710303	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190610	1	0	0	其他药品
其他药品4	710304	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190610	1	0	0	其他药品
其他药品5	710305	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190610	1	0	0	其他药品
测试加攻击	710306	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	190610	1	0	0	其他药品
玫瑰花	720101	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	900000	1	0	0	玫瑰花
奇遇	720102	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	900000	1	0	0	奇遇
殿堂凭证	720201	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	720201	1	0	0	进入荣誉殿堂的凭证
巨龙令	720202	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	720202	1	0	0	每次探险消耗一个道具
上帝血液	720203	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	720203	1	0	0	进入未知暗殿道具
金手指	720204	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	720204	1	0	0	可以翻开一张塔罗牌
信仰神格	720205	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	720205	1	0	0	使用后固定增加大量的信仰值
信仰之源	720206	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910021	1	0	0	使用后固定增加一定量信仰值
血精华	720207	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	720207	1	0	0	每次消耗一定量的信仰值增加经验
元气球	720208	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910021	1	0	0	使用后增加一定信仰
巨力元气	720209	0	3	10	0	0	0	0	0	99	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	910021	1	0	0	使用后增加大量信仰
