ID	Money	PropID	PropNumber	MinNumber	MaxNumber	WhiteItemWeight	GreenItemWeight	BlueItemWeight	PurpleItemWeight	WhiteItem	GreenItem	BlueItem	PurpleItem	Item1	Number1	Percent1	Item2	Number2	Percent2	Item3	Number3	Percent3	
100127.000	1000.000	20000|20001	4|1	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81107.000	1.000	10.000	82405.000	1.000	10.000				
100128.000	1005.000	20000|20001	4|1	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82107.000	1.000	10.000	83405.000	1.000	10.000				
100129.000	1010.000	20000|20001	4|1	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83107.000	1.000	10.000	81505.000	1.000	10.000				
100130.000	1015.000	20000|20001	4|1	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81207.000	1.000	10.000	82505.000	1.000	10.000				
100131.000	1020.000	20000|20001	4|1	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82207.000	1.000	10.000	83505.000	1.000	10.000				
100132.000	1025.000	20000|20001	4|1	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83207.000	1.000	10.000	81605.000	1.000	10.000				
100133.000	1030.000	20000|20001	4|1	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81307.000	1.000	10.000	82605.000	1.000	10.000				
100134.000	1035.000	20000|20001	4|1	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82307.000	1.000	10.000	83605.000	1.000	10.000				
100135.000	1040.000	20000|20001	4|1	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83307.000	1.000	10.000	81405.000	1.000	10.000				
100136.000	1045.000	20000|20001	4|1	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81107.000	1.000	10.000	82405.000	1.000	10.000				
100137.000	1050.000	20000|20001	4|1	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82107.000	1.000	10.000	83405.000	1.000	10.000				
100138.000	1055.000	20000|20001	4|1	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83107.000	1.000	10.000	81505.000	1.000	10.000				
100139.000	1060.000	20000|20001	4|1	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81207.000	1.000	10.000	82505.000	1.000	10.000				
100140.000	1065.000	20001.000	2.000	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82207.000	1.000	10.000	83505.000	1.000	10.000				
100141.000	1070.000	20001.000	2.000	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83207.000	1.000	10.000	81605.000	1.000	10.000				
100142.000	1075.000	20001.000	2.000	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81307.000	1.000	10.000	82605.000	1.000	10.000				
100143.000	1080.000	20001.000	2.000	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82307.000	1.000	10.000	83605.000	1.000	10.000				
100144.000	1085.000	20001.000	2.000	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83307.000	1.000	10.000	81107.000	1.000	10.000				
100145.000	1090.000	20001.000	2.000	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81606.000	1.000	10.000	82107.000	1.000	10.000				
100146.000	1095.000	20001.000	2.000	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82606.000	1.000	10.000	83107.000	1.000	10.000				
100147.000	1100.000	20001.000	2.000	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83606.000	1.000	10.000	81207.000	1.000	10.000				
100148.000	1105.000	20001.000	2.000	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81506.000	1.000	10.000	82207.000	1.000	10.000				
100149.000	1110.000	20001.000	2.000	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82506.000	1.000	10.000	83207.000	1.000	10.000				
100150.000	1115.000	20001.000	2.000	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	83506.000	1.000	10.000	81307.000	1.000	10.000				
100151.000	1120.000	20001.000	2.000	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	81406.000	1.000	10.000	82307.000	1.000	10.000				
100152.000	1125.000	20001.000	2.000	0.000	2.000	8.000	4.000	2.000	1.000	20010.000	11102|11103|11202|11203|11302|11303|11402|11502|11602|12102|12103|12202|12203|12302|12303|12402|12502|12602|13102|13103|13202|13203|13302|13303|13402|13502|13602	81104|81105|81204|81205|81304|81305|81403|81404|81503|81504|81603|81604|82104|82105|82204|82205|82304|82305|82403|82404|82503|82504|82603|82604|83104|83105|83204|83205|83304|83305|83403|83404|83503|83504|83603|83604	81106|81107|81206|81207|81306|81307|81405|81406|81505|81506|81605|81606|82106|82107|82206|82207|82306|82307|82405|82406|82505|82506|82605|82606|83106|83107|83206|83207|83306|83307|83405|83406|83505|83506|83605|83606	82406.000	1.000	10.000	83307.000	1.000	10.000				
