//名称	编号	脚本ID	类型	物品模型编号	最大耐久度	耐久改变方式	耐久改变数	叠加数量	购入货币类型	购买价格	使用门派	等级需求	性别需求	可否丢弃	可否卖店	可否交易	可否修理	可否存仓库	死亡掉落	可否使用	可否鉴定	冷却时间	冷却组	吟唱时间（毫秒）	道具颜色类型	任务关联	任务关联数量	图标编号	物品说明
//★【新手装备】★	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
罡银锦衣	512002	0	107	1003	7000	16	0	1	1	43296	1	10	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6044	宫庭宝物，防具的一种，宫内宝库历年收集，少数流落民间。
决羽锦衣	512003	0	107	1004	7000	16	0	1	1	52683	1	20	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6045	宫庭宝物，防具的一种，宫内宝库历年收集，少数流落民间。
赤火羽衣	512004	0	107	1004	7000	16	0	1	1	62877	1	30	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6045	宫庭宝物，防具的一种，宫内宝库历年收集，少数流落民间。
冰殇羽衣	512005	0	107	1005	7000	16	0	1	1	73908	1	40	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6046	宫庭宝物，防具的一种，宫内宝库历年收集，少许流落民间。
狼牙羽衣	512006	0	107	1005	7000	16	0	1	1	85809	1	50	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6046	宫庭宝物，防具的一种，宫内宝库历年收集，少许流落民间。
泣血丝衣	512007	0	107	1006	7000	16	0	1	1	98613	1	60	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6047	宫庭至宝，防具的一种，宫内聚宝阁珍藏，战乱时太监盗出，民间极难见其真容。
诛雨丝衣	512008	0	107	1006	7000	16	0	1	1	112365	1	65	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6047	神话中提到过的宝物，称其身暗纹藏有符咒，在某种环境下，能爆发出难以想像的力量。
血劫魔衣	512009	0	107	1006	7000	16	0	1	1	127104	1	70	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6047	宫庭宝物，防具的一种，宫内宝库历年收集，少数流落民间。
霸世魔衣	512010	0	107	1006	7000	16	0	1	1	139638	1	75	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6047	宫庭宝物，防具的一种，宫内宝库历年收集，少数流落民间。
女士衣服紫色11	512011	0	107	1014	7000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6055	宫庭宝物，防具的一种，宫内宝库历年收集，少数流落民间。
女士衣服紫色12	512012	0	107	1014	7000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6055	宫庭宝物，防具的一种，宫内宝库历年收集，少许流落民间。
女士衣服紫色13	512013	0	107	1014	7000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6055	宫庭宝物，防具的一种，宫内宝库历年收集，少许流落民间。
女士衣服紫色14	512014	0	107	1014	7000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6055	宫庭至宝，防具的一种，宫内聚宝阁珍藏，战乱时太监盗出，民间极难见其真容。
女士衣服紫色15	512015	0	107	1014	7000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6055	神话中提到过的宝物，称其身暗纹藏有符咒，在某种环境下，能爆发出难以想像的力量。
女士衣服紫色16	512016	0	107	1014	7000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6055	
女士衣服紫色17	512017	0	107	1014	7000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6055	
女士衣服紫色18	512018	0	107	1014	7000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6055	
女士衣服紫色19	512019	0	107	1014	7000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6055	
女士衣服紫色20	512020	0	107	1014	7000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	3	0	0	6055	
//【五岳橙色衣服女】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
七刹天衣	513001	0	107	1003	8500	16	0	1	1	69396	1	1	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6044	至宝，防具的一种，武林人士为之争斗的传世装备。
无双锦衣	513002	0	107	1003	8500	16	0	1	1	86592	1	10	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6044	至宝，防具的一种，武林人士为之争斗的传世装备。
浪逆锦衣	513003	0	107	1004	8500	16	0	1	1	105366	1	20	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6045	至宝，防具的一种，武林人士为之争斗的传世装备。
苍莽羽衣	513004	0	107	1004	8500	16	0	1	1	125754	1	30	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6045	至宝，防具的一种，武林人士为之争斗的传世装备，数量稀少。
血浪羽衣	513005	0	107	1005	8500	16	0	1	1	147816	1	40	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6046	鬼神故事中提到过冥界宝物，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
赤帝羽衣	513006	0	107	1005	8500	16	0	1	1	171618	1	50	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6046	至宝，防具的一种，武林人士为之争斗的传世装备。
碧血丝衣	513007	0	107	1006	8500	16	0	1	1	197226	1	60	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6047	至宝，防具的一种，武林人士为之争斗的传世装备。
八灭丝衣	513008	0	107	1006	8500	16	0	1	1	224730	1	65	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6047	至宝，防具的一种，武林人士为之争斗的传世装备。
火凌魔衣	513009	0	107	1006	8500	16	0	1	1	254208	1	70	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6047	至宝，防具的一种，武林人士为之争斗的传世装备，数量稀少。
血煞魔衣	513010	0	107	1006	8500	16	0	1	1	279276	1	75	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6047	鬼神故事中提到过冥界宝物，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
女士衣服橙色11	513011	0	107	1014	8500	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6055	至宝，防具的一种，武林人士为之争斗的传世装备。
女士衣服橙色12	513012	0	107	1014	8500	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6055	至宝，防具的一种，武林人士为之争斗的传世装备。
女士衣服橙色13	513013	0	107	1014	8500	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6055	至宝，防具的一种，武林人士为之争斗的传世装备。
女士衣服橙色14	513014	0	107	1014	8500	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6055	至宝，防具的一种，武林人士为之争斗的传世装备，数量稀少。
女士衣服橙色15	513015	0	107	1014	8500	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6055	鬼神故事中提到过冥界宝物，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
女士衣服橙色16	513016	0	107	1014	8500	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6055	
女士衣服橙色17	513017	0	107	1014	8500	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6055	
女士衣服橙色18	513018	0	107	1014	8500	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6055	
女士衣服橙色19	513019	0	107	1014	8500	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6055	
女士衣服橙色20	513020	0	107	1014	8500	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	4	0	0	6055	
//【五岳金色衣服女】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
卧龙天衣	514001	0	107	1003	10000	16	0	1	1	138792	1	1	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6044	至宝，防具的一种，武林人士为之争斗的传世装备。
紫雷锦衣	514002	0	107	1003	10000	16	0	1	1	173184	1	10	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6044	至宝，防具的一种，武林人士为之争斗的传世装备。
地行锦衣	514003	0	107	1004	10000	16	0	1	1	210732	1	20	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6045	至宝，防具的一种，武林人士为之争斗的传世装备。
夺命羽衣	514004	0	107	1004	10000	16	0	1	1	251508	1	30	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6045	至宝，防具的一种，武林人士为之争斗的传世装备，数量稀少。
纲极羽衣	514005	0	107	1005	10000	16	0	1	1	295632	1	40	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6046	鬼神故事中提到过冥界宝物，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
黑水羽衣	514006	0	107	1005	10000	16	0	1	1	343236	1	50	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6046	至宝，防具的一种，武林人士为之争斗的传世装备。
裂山丝衣	514007	0	107	1006	10000	16	0	1	1	394452	1	60	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6047	至宝，防具的一种，武林人士为之争斗的传世装备。
天威丝衣	514008	0	107	1006	10000	16	0	1	1	449460	1	65	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6047	至宝，防具的一种，武林人士为之争斗的传世装备。
叱列魔衣	514009	0	107	1006	10000	16	0	1	1	508416	1	70	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6047	至宝，防具的一种，武林人士为之争斗的传世装备，数量稀少。
血饮魔衣	514010	0	107	1006	10000	16	0	1	1	558552	1	75	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6047	鬼神故事中提到过冥界宝物，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
女士衣服金色11	514011	0	107	1014	10000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6055	至宝，防具的一种，武林人士为之争斗的传世装备。
女士衣服金色12	514012	0	107	1014	10000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6055	至宝，防具的一种，武林人士为之争斗的传世装备。
女士衣服金色13	514013	0	107	1014	10000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6055	至宝，防具的一种，武林人士为之争斗的传世装备。
女士衣服金色14	514014	0	107	1014	10000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6055	至宝，防具的一种，武林人士为之争斗的传世装备，数量稀少。
女士衣服金色15	514015	0	107	1014	10000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6055	鬼神故事中提到过冥界宝物，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
女士衣服金色16	514016	0	107	1014	10000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6055	
女士衣服金色17	514017	0	107	1014	10000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6055	
女士衣服金色18	514018	0	107	1014	10000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6055	
女士衣服金色19	514019	0	107	1014	10000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6055	
女士衣服金色20	514020	0	107	1014	10000	16	0	1	1	0	1	75	2	1	1	1	1	0	0	1	0	0	0	0	5	0	0	6055	
//★【五岳裤子】★	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
//【五岳白色裤子男】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
暴咏麻裤	420001	0	104	3036	4000	16	0	1	1	373	1	1	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8251	防具的一种，百姓日常装备。
万仞麻裤	420002	0	104	3037	4000	16	0	1	1	1000	1	10	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8252	防具的一种，百姓日常装备。
杀风麻裤	420003	0	104	3037	4000	16	0	1	1	2121	1	20	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8252	防具的一种，百姓日常装备。
补风麻裤	420004	0	104	3037	4000	16	0	1	1	3436	1	30	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8252	防具的一种，百姓日常装备。
暴海麻裤	420005	0	104	514	4000	16	0	1	1	0	1	40	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，民间习武之人惯用装备。
龙骨麻裤	420006	0	104	514	4000	16	0	1	1	0	1	50	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，民间习武之人惯用装备。
御邪麻裤	420007	0	104	514	4000	16	0	1	1	0	1	60	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，民间习武之人惯用装备。
屠义麻裤	420008	0	104	514	4000	16	0	1	1	0	1	65	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，民间习武之人惯用装备。
寒血皮裤	420009	0	104	514	4000	16	0	1	1	0	1	70	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，民间习武之人惯用装备。
孤暝皮裤	420010	0	104	514	4000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，江湖侠士惯用装备。
男士裤子白色11	420011	0	104	514	4000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，江湖侠士惯用装备。
男士裤子白色12	420012	0	104	514	4000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，民间习武之人惯用装备。
男士裤子白色13	420013	0	104	514	4000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，民间习武之人惯用装备。
男士裤子白色14	420014	0	104	514	4000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，江湖侠士惯用装备。
男士裤子白色15	420015	0	104	514	4000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，江湖侠士惯用装备。
男士裤子白色16	420016	0	104	514	4000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，民间习武之人惯用装备。
男士裤子白色17	420017	0	104	514	4000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，江湖侠士惯用装备。
男士裤子白色18	420018	0	104	514	4000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	防具的一种，江湖侠士惯用装备。
男士裤子白色19	420019	0	104	514	4000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	
男士裤子白色20	420020	0	104	514	4000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	1	0	0	8025	
//【五岳蓝色裤子男】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
烈火皮裤	421001	0	104	3036	6000	16	0	1	1	746	1	1	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8251	防具的一种，武林人士常用装备。
断狱锦裤	421002	0	104	3037	6000	16	0	1	1	2001	1	10	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8252	防具的一种，武林人士常用装备。
噬血锦裤	421003	0	104	3037	6000	16	0	1	1	4242	1	20	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8252	防具的一种，武林人士常用装备。
末邪鳞裤	421004	0	104	502	6000	16	0	1	1	6873	1	30	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8013	防具的一种，武林人士常用装备。
七杀鳞裤	421005	0	104	502	6000	16	0	1	1	9873	1	40	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8013	防具的一种，武林高手首选装备。
火绝鳞裤	421006	0	104	502	6000	16	0	1	1	13241	1	50	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8013	防具的一种，武林高手首选装备。
碎灭宝裤	421007	0	104	503	6000	16	0	1	1	16965	1	60	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8014	防具的一种，武林高手首选装备。
钢煞宝裤	421008	0	104	503	6000	16	0	1	1	21052	1	65	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8014	防具的一种，武林高手首选装备。
沉沙神裤	421009	0	104	504	6000	16	0	1	1	25507	1	70	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8015	防具的一种，武林高手首选装备。
破杀神裤	421010	0	104	504	6000	16	0	1	1	30341	1	75	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8015	防具的一种，武林顶尖高手必用装备，内力深厚者方能穿戴自如。
男士裤子蓝色11	421011	0	104	505	6000	16	0	1	1	35568	1	75	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8016	绝世宝物，除了前朝史书记载，从未有人提过它的存在，史书道此宝物伴随着人类的文明进步销声匿迹。
男士裤子蓝色12	421012	0	104	505	6000	16	0	1	1	41205	1	75	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8016	防具的一种，武林高手首选装备。
男士裤子蓝色13	421013	0	104	506	6000	16	0	1	1	47267	1	75	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8017	防具的一种，武林高手首选装备。
男士裤子蓝色14	421014	0	104	506	6000	16	0	1	1	53775	1	75	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8017	防具的一种，武林顶尖高手必用装备，内力深厚者方能穿戴自如。
男士裤子蓝色15	421015	0	104	506	6000	16	0	1	1	60747	1	75	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8017	绝世宝物，除了前朝史书记载，从未有人提过它的存在，史书道此宝物伴随着人类的文明进步销声匿迹。
男士裤子蓝色16	421016	0	104	506	6000	16	0	1	1	65164	1	75	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8017	
男士裤子蓝色17	421017	0	104	514	6000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8025	
男士裤子蓝色18	421018	0	104	514	6000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8025	
男士裤子蓝色19	421019	0	104	514	6000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8025	
男士裤子蓝色20	421020	0	104	514	6000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	2	0	0	8025	
//【五岳紫色裤子男】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
风火皮裤	422001	0	104	503	7000	16	0	1	1	33930	1	1	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8014	宫庭宝物，防具的一种，宫内宝库历年收集，少数流落民间。
罡银锦裤	422002	0	104	504	7000	16	0	1	1	42104	1	10	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8015	宫庭宝物，防具的一种，宫内宝库历年收集，少数流落民间。
决羽锦裤	422003	0	104	504	7000	16	0	1	1	51013	1	20	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8015	宫庭宝物，防具的一种，宫内宝库历年收集，少数流落民间。
赤火鳞裤	422004	0	104	505	7000	16	0	1	1	60682	1	30	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8016	宫庭宝物，防具的一种，宫内宝库历年收集，少数流落民间。
冰殇鳞裤	422005	0	104	505	7000	16	0	1	1	71137	1	40	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8016	宫庭宝物，防具的一种，宫内宝库历年收集，少许流落民间。
狼牙鳞裤	422006	0	104	506	7000	16	0	1	1	82410	1	50	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8017	宫庭宝物，防具的一种，宫内宝库历年收集，少许流落民间。
泣血宝裤	422007	0	104	506	7000	16	0	1	1	94534	1	60	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8017	宫庭至宝，防具的一种，宫内聚宝阁珍藏，战乱时太监盗出，民间极难见其真容。
诛雨宝裤	422008	0	104	506	7000	16	0	1	1	107551	1	65	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8017	神话中提到过的宝物，称其身暗纹藏有符咒，在某种环境下，能爆发出难以想像的力量。
血劫神裤	422009	0	104	506	7000	16	0	1	1	121495	1	70	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8017	宫庭宝物，防具的一种，宫内宝库历年收集，少数流落民间。
霸世神裤	422010	0	104	506	7000	16	0	1	1	130329	1	75	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8017	宫庭宝物，防具的一种，宫内宝库历年收集，少数流落民间。
男士裤子紫色11	422011	0	104	514	7000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8025	宫庭宝物，防具的一种，宫内宝库历年收集，少数流落民间。
男士裤子紫色12	422012	0	104	514	7000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8025	宫庭宝物，防具的一种，宫内宝库历年收集，少许流落民间。
男士裤子紫色13	422013	0	104	514	7000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8025	宫庭宝物，防具的一种，宫内宝库历年收集，少许流落民间。
男士裤子紫色14	422014	0	104	514	7000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8025	宫庭至宝，防具的一种，宫内聚宝阁珍藏，战乱时太监盗出，民间极难见其真容。
男士裤子紫色15	422015	0	104	514	7000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8025	神话中提到过的宝物，称其身暗纹藏有符咒，在某种环境下，能爆发出难以想像的力量。
男士裤子紫色16	422016	0	104	514	7000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8025	
男士裤子紫色17	422017	0	104	514	7000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8025	
男士裤子紫色18	422018	0	104	514	7000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8025	
男士裤子紫色19	422019	0	104	514	7000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8025	
男士裤子紫色20	422020	0	104	514	7000	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	3	0	0	8025	
//【五岳橙色裤子男】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
七刹皮裤	423001	0	104	503	8500	16	0	1	1	67861	1	1	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8014	至宝，防具的一种，武林人士为之争斗的传世装备。
无双锦裤	423002	0	104	504	8500	16	0	1	1	84207	1	10	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8015	至宝，防具的一种，武林人士为之争斗的传世装备。
浪逆锦裤	423003	0	104	504	8500	16	0	1	1	102026	1	20	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8015	至宝，防具的一种，武林人士为之争斗的传世装备。
苍莽鳞裤	423004	0	104	505	8500	16	0	1	1	121363	1	30	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8016	至宝，防具的一种，武林人士为之争斗的传世装备，数量稀少。
血浪鳞裤	423005	0	104	505	8500	16	0	1	1	142274	1	40	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8016	鬼神故事中提到过冥界宝物，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
赤帝鳞裤	423006	0	104	506	8500	16	0	1	1	164819	1	50	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8017	至宝，防具的一种，武林人士为之争斗的传世装备。
碧血宝裤	423007	0	104	506	8500	16	0	1	1	189067	1	60	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8017	至宝，防具的一种，武林人士为之争斗的传世装备。
八灭宝裤	423008	0	104	506	8500	16	0	1	1	215102	1	65	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8017	至宝，防具的一种，武林人士为之争斗的传世装备。
火凌神裤	423009	0	104	506	8500	16	0	1	1	242990	1	70	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8017	至宝，防具的一种，武林人士为之争斗的传世装备，数量稀少。
血煞神裤	423010	0	104	506	8500	16	0	1	1	260658	1	75	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8017	鬼神故事中提到过冥界宝物，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
男士裤子橙色11	423011	0	104	514	8500	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8025	至宝，防具的一种，武林人士为之争斗的传世装备。
男士裤子橙色12	423012	0	104	514	8500	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8025	至宝，防具的一种，武林人士为之争斗的传世装备。
男士裤子橙色13	423013	0	104	514	8500	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8025	至宝，防具的一种，武林人士为之争斗的传世装备。
男士裤子橙色14	423014	0	104	514	8500	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8025	至宝，防具的一种，武林人士为之争斗的传世装备，数量稀少。
男士裤子橙色15	423015	0	104	514	8500	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8025	鬼神故事中提到过冥界宝物，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
男士裤子橙色16	423016	0	104	514	8500	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8025	
男士裤子橙色17	423017	0	104	514	8500	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8025	
男士裤子橙色18	423018	0	104	514	8500	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8025	
男士裤子橙色19	423019	0	104	514	8500	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8025	
男士裤子橙色20	423020	0	104	514	8500	16	0	1	1	0	1	75	1	1	1	1	1	0	0	1	0	0	0	0	4	0	0	8025	
//【五岳金色裤子男】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
卧龙皮裤	424001	0	104	503	10000	16	0	1	1	135722	1	1	1	1	1	1	1	0	0	1	0	0	0	0	5	0	0	8014	至宝，防具的一种，武林人士为之争斗的传世装备。
紫雷锦裤	424002	0	104	504	10000	16	0	1	1	168414	1	10	1	1	1	1	1	0	0	1	0	0	0	0	5	0	0	8015	至宝，防具的一种，武林人士为之争斗的传世装备。
地行锦裤	424003	0	104	504	10000	16	0	1	1	204053	1	20	1	1	1	1	1	0	0	1	0	0	0	0	5	0	0	8015	至宝，防具的一种，武林人士为之争斗的传世装备。
