[2014-5-22,11:3:18] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[112,284,138]
[2014-5-22,13:52:54] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:54] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:55] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:55] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:55] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:55] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:55] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:56] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:56] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:56] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:56] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:56] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:57] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:57] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:57] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:57] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:57] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:58] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:58] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:58] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:58] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:58] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:59] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:59] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:59] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:59] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:52:59] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:0] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:0] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:0] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:0] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:0] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:1] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:1] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:1] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:1] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:1] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:2] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:2] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:2] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:2] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:2] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:3] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,13:53:3] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,263,132]
[2014-5-22,14:17:9] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,116,287]
[2014-5-22,14:19:21] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,118,287]
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 0/0
对象映射数量：源[0]Dnid[2]Name[0]Account[0]
玩家总数：0
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
异常/正常/掉线/挂机/自动/DXTC：0/0/0/0/0/0
历史平均ping值：18，当前平均ping值：18
当前最高ping值：39，当前最低ping值：7
[2014-5-22,14:25:20] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,118,287]
[2014-5-22,14:27:27] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,118,287]
-----------------------------
2014-5-22 14:40:2
地上所拾得钱数: 0
交易的钱数: 0
卖给NPC所得钱数: 0
与NPC买东西所付出的钱数: 0
从NPC得到的钱数: 0
被NPC扣去的钱数: 0
-----------------------------
2014-5-22 14:47:23
地上所拾得钱数: 0
交易的钱数: 0
卖给NPC所得钱数: 0
与NPC买东西所付出的钱数: 0
从NPC得到的钱数: 0
被NPC扣去的钱数: 0
[2014-5-22,14:47:26] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,118,287]
[2014-5-22,14:56:28] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,118,287]
-----------------------------
2014-5-22 14:57:2
地上所拾得钱数: 0
交易的钱数: 0
卖给NPC所得钱数: 0
与NPC买东西所付出的钱数: 0
从NPC得到的钱数: 0
被NPC扣去的钱数: 0
[2014-5-22,14:58:8] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,118,287]
[2014-5-22,14:59:21] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,118,287]
[2014-5-22,15:2:6] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,118,287]
[2014-5-22,15:2:29] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,118,287]
[2014-5-22,15:4:6] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,118,287]
[2014-5-22,15:6:2] 注意：发现一个掉线玩家账号 [200376] ，掉线所在位置[1,118,287]
